date,zone,egg_color,egg_size,n,channels,unit_examples
2022-06-30,Región de Valparaíso,blanco,L,27,Supermercado,$/bandeja 12 unidades
2022-06-30,Región de Valparaíso,color,L,26,Supermercado,$/bandeja 12 unidades
2022-06-30,Región de Ñuble,blanco,L,10,Supermercado,$/bandeja 12 unidades
2022-06-30,Región de Ñuble,color,L,8,Supermercado,$/bandeja 12 unidades
2022-06-30,Región del Biobío,blanco,L,15,Supermercado,$/bandeja 12 unidades
2022-06-30,Región del Biobío,color,L,14,Supermercado,$/bandeja 12 unidades
2022-06-30,Región del Maule,blanco,L,14,Supermercado,$/bandeja 12 unidades
2022-06-30,Región del Maule,color,L,14,Supermercado,$/bandeja 12 unidades
2022-07-31,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2022-07-31,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Coquimbo,blanco,L,3,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Coquimbo,color,L,8,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de La Araucanía,blanco,L,24,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de La Araucanía,color,L,23,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Los Lagos,blanco,L,7,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Los Lagos,color,L,7,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Valparaíso,blanco,L,22,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Valparaíso,color,L,23,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Ñuble,blanco,L,7,Supermercado,$/bandeja 12 unidades
2022-07-31,Región de Ñuble,color,L,7,Supermercado,$/bandeja 12 unidades
2022-07-31,Región del Biobío,blanco,L,17,Supermercado,$/bandeja 12 unidades
2022-07-31,Región del Biobío,color,L,15,Supermercado,$/bandeja 12 unidades
2022-07-31,Región del Maule,blanco,L,10,Supermercado,$/bandeja 12 unidades
2022-07-31,Región del Maule,color,L,9,Supermercado,$/bandeja 12 unidades
2022-08-31,Región Metropolitana de Santiago,blanco,L,25,Supermercado,$/bandeja 12 unidades
2022-08-31,Región Metropolitana de Santiago,color,L,25,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Arica y Parinacota,color,L,5,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Coquimbo,blanco,L,5,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Coquimbo,color,L,11,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de La Araucanía,blanco,L,30,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de La Araucanía,color,L,29,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Los Lagos,blanco,L,11,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Los Lagos,color,L,9,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Valparaíso,blanco,L,29,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Valparaíso,color,L,29,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Ñuble,blanco,L,10,Supermercado,$/bandeja 12 unidades
2022-08-31,Región de Ñuble,color,L,11,Supermercado,$/bandeja 12 unidades
2022-08-31,Región del Biobío,blanco,L,21,Supermercado,$/bandeja 12 unidades
2022-08-31,Región del Biobío,color,L,19,Supermercado,$/bandeja 12 unidades
2022-08-31,Región del Maule,blanco,L,15,Supermercado,$/bandeja 12 unidades
2022-08-31,Región del Maule,color,L,15,Supermercado,$/bandeja 12 unidades
2022-09-30,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2022-09-30,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Arica y Parinacota,blanco,L,2,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Coquimbo,blanco,L,5,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Coquimbo,color,L,8,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de La Araucanía,blanco,L,23,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de La Araucanía,color,L,23,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Los Lagos,blanco,L,11,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Los Lagos,color,L,10,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Valparaíso,blanco,L,24,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Valparaíso,color,L,23,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Ñuble,blanco,L,9,Supermercado,$/bandeja 12 unidades
2022-09-30,Región de Ñuble,color,L,7,Supermercado,$/bandeja 12 unidades
2022-09-30,Región del Biobío,blanco,L,13,Supermercado,$/bandeja 12 unidades
2022-09-30,Región del Biobío,color,L,13,Supermercado,$/bandeja 12 unidades
2022-09-30,Región del Maule,blanco,L,12,Supermercado,$/bandeja 12 unidades
2022-09-30,Región del Maule,color,L,12,Supermercado,$/bandeja 12 unidades
2022-10-31,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2022-10-31,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Arica y Parinacota,blanco,L,1,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Coquimbo,blanco,L,3,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Coquimbo,color,L,9,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de La Araucanía,blanco,L,24,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de La Araucanía,color,L,24,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Los Lagos,blanco,L,15,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Los Lagos,color,L,14,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Valparaíso,blanco,L,24,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Valparaíso,color,L,24,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Ñuble,blanco,L,9,Supermercado,$/bandeja 12 unidades
2022-10-31,Región de Ñuble,color,L,8,Supermercado,$/bandeja 12 unidades
2022-10-31,Región del Biobío,blanco,L,16,Supermercado,$/bandeja 12 unidades
2022-10-31,Región del Biobío,color,L,16,Supermercado,$/bandeja 12 unidades
2022-10-31,Región del Maule,blanco,L,12,Supermercado,$/bandeja 12 unidades
2022-10-31,Región del Maule,color,L,12,Supermercado,$/bandeja 12 unidades
2022-11-30,Región Metropolitana de Santiago,blanco,L,25,Supermercado,$/bandeja 12 unidades
2022-11-30,Región Metropolitana de Santiago,color,L,25,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Arica y Parinacota,blanco,L,2,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Arica y Parinacota,color,L,5,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Coquimbo,blanco,L,7,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Coquimbo,color,L,11,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de La Araucanía,blanco,L,29,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de La Araucanía,color,L,29,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Los Lagos,blanco,L,18,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Los Lagos,color,L,14,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Valparaíso,blanco,L,27,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Valparaíso,color,L,27,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Ñuble,blanco,L,11,Supermercado,$/bandeja 12 unidades
2022-11-30,Región de Ñuble,color,L,11,Supermercado,$/bandeja 12 unidades
