date,zone,egg_color,egg_size,retail_price_clp_per_dozen
2017-01-31,Región de La Araucanía,color,L,1884.665
2017-01-31,Región de Los Lagos,blanco,L,1765.225
2017-01-31,Región de Los Lagos,color,L,1972.97
2017-01-31,Región de Valparaíso,blanco,L,1785.38
2017-01-31,Región de Valparaíso,color,L,1905.15
2017-01-31,Región del Biobío,blanco,L,1761.6
2017-01-31,Región del Biobío,color,L,1916.39
2017-01-31,Región del Maule,blanco,L,1720.45
2017-01-31,Región del Maule,color,L,1912.415
2017-02-28,Región Metropolitana de Santiago,blanco,L,1759.5525
2017-02-28,Región Metropolitana de Santiago,color,L,1878.355
2017-02-28,Región de Arica y Parinacota,blanco,L,1805.0
2017-02-28,Región de Arica y Parinacota,color,L,1954.5475000000001
2017-02-28,Región de Coquimbo,blanco,L,1770.0
2017-02-28,Región de Coquimbo,color,L,1912.7399999999998
2017-02-28,Región de La Araucanía,blanco,L,1716.3
2017-02-28,Región de La Araucanía,color,L,1906.6
2017-02-28,Región de Los Lagos,blanco,L,1736.25
2017-02-28,Región de Los Lagos,color,L,1980.0
2017-02-28,Región de Valparaíso,blanco,L,1774.29
2017-02-28,Región de Valparaíso,color,L,1880.835
2017-02-28,Región del Biobío,blanco,L,1735.81
2017-02-28,Región del Biobío,color,L,1930.07
2017-02-28,Región del Maule,blanco,L,1731.01
2017-02-28,Región del Maule,color,L,1899.335
2017-03-31,Región Metropolitana de Santiago,blanco,L,1752.51
2017-03-31,Región Metropolitana de Santiago,color,L,1876.38
2017-03-31,Región de Arica y Parinacota,blanco,L,1694.0
2017-03-31,Región de Arica y Parinacota,color,L,1882.77
2017-03-31,Región de Coquimbo,blanco,L,1759.0
2017-03-31,Región de Coquimbo,color,L,1888.88
2017-03-31,Región de La Araucanía,blanco,L,1739.4099999999999
2017-03-31,Región de La Araucanía,color,L,1889.915
2017-03-31,Región de Los Lagos,blanco,L,1753.63
2017-03-31,Región de Los Lagos,color,L,1960.38
2017-03-31,Región de Valparaíso,blanco,L,1756.13
2017-03-31,Región de Valparaíso,color,L,1871.625
2017-03-31,Región del Biobío,blanco,L,1749.81
2017-03-31,Región del Biobío,color,L,1933.62
2017-03-31,Región del Maule,blanco,L,1697.38
2017-03-31,Región del Maule,color,L,1866.43
2017-04-30,Región Metropolitana de Santiago,blanco,L,1797.415
2017-04-30,Región Metropolitana de Santiago,color,L,1901.4099999999999
2017-04-30,Región de Arica y Parinacota,blanco,L,1804.0
2017-04-30,Región de Arica y Parinacota,color,L,1903.195
2017-04-30,Región de Coquimbo,blanco,L,1807.0
2017-04-30,Región de Coquimbo,color,L,1872.0
2017-04-30,Región de La Araucanía,blanco,L,1749.5
2017-04-30,Región de La Araucanía,color,L,1923.115
2017-04-30,Región de Los Lagos,blanco,L,1763.33
2017-04-30,Región de Los Lagos,color,L,1984.27
2017-04-30,Región de Valparaíso,blanco,L,1791.0
2017-04-30,Región de Valparaíso,color,L,1871.88
2017-04-30,Región del Biobío,blanco,L,1790.0
2017-04-30,Región del Biobío,color,L,1949.17
2017-04-30,Región del Maule,blanco,L,1758.345
2017-04-30,Región del Maule,color,L,1895.08
2017-05-31,Región Metropolitana de Santiago,blanco,L,1770.805
2017-05-31,Región Metropolitana de Santiago,color,L,1898.7
2017-05-31,Región de Arica y Parinacota,blanco,L,1599.0
2017-05-31,Región de Arica y Parinacota,color,L,1959.43
2017-05-31,Región de Coquimbo,blanco,L,1743.0
2017-05-31,Región de Coquimbo,color,L,1910.29
2017-05-31,Región de La Araucanía,blanco,L,1743.08
2017-05-31,Región de La Araucanía,color,L,1908.4650000000001
2017-05-31,Región de Los Lagos,blanco,L,1845.31
2017-05-31,Región de Los Lagos,color,L,2025.02
2017-05-31,Región de Valparaíso,blanco,L,1781.15
2017-05-31,Región de Valparaíso,color,L,1889.0
2017-05-31,Región del Biobío,blanco,L,1790.0
2017-05-31,Región del Biobío,color,L,1982.53
2017-05-31,Región del Maule,blanco,L,1781.92
2017-05-31,Región del Maule,color,L,1941.71
2017-06-30,Región Metropolitana de Santiago,blanco,L,1805.62
2017-06-30,Región Metropolitana de Santiago,color,L,1928.9325
2017-06-30,Región de Arica y Parinacota,blanco,L,1819.0
2017-06-30,Región de Arica y Parinacota,color,L,2043.315
2017-06-30,Región de Coquimbo,blanco,L,1834.0
2017-06-30,Región de Coquimbo,color,L,1968.85
2017-06-30,Región de La Araucanía,blanco,L,1805.0700000000002
2017-06-30,Región de La Araucanía,color,L,1928.49
2017-06-30,Región de Los Lagos,blanco,L,1851.23
2017-06-30,Región de Los Lagos,color,L,2081.57
2017-06-30,Región de Valparaíso,blanco,L,1826.935
2017-06-30,Región de Valparaíso,color,L,1918.13
2017-06-30,Región del Biobío,blanco,L,1804.58
2017-06-30,Región del Biobío,color,L,1979.47
2017-06-30,Región del Maule,blanco,L,1829.8
2017-06-30,Región del Maule,color,L,1978.97
2017-07-31,Región Metropolitana de Santiago,blanco,L,1825.95
2017-07-31,Región Metropolitana de Santiago,color,L,1922.275
2017-07-31,Región de Arica y Parinacota,blanco,L,1865.67
2017-07-31,Región de Arica y Parinacota,color,L,2030.2
2017-07-31,Región de Coquimbo,blanco,L,1834.0
2017-07-31,Región de Coquimbo,color,L,2001.145
2017-07-31,Región de La Araucanía,blanco,L,1814.2800000000002
2017-07-31,Región de La Araucanía,color,L,1969.385
2017-07-31,Región de Los Lagos,blanco,L,1905.29
2017-07-31,Región de Los Lagos,color,L,2085.76
2017-07-31,Región de Valparaíso,blanco,L,1824.455
2017-07-31,Región de Valparaíso,color,L,1921.07
2017-07-31,Región del Biobío,blanco,L,1843.29
2017-07-31,Región del Biobío,color,L,1974.91
2017-07-31,Región del Maule,blanco,L,1824.9
2017-07-31,Región del Maule,color,L,1939.605
2017-08-31,Región Metropolitana de Santiago,blanco,L,1820.735
2017-08-31,Región Metropolitana de Santiago,color,L,1919.200769
2017-08-31,Región de Arica y Parinacota,blanco,L,1831.0
2017-08-31,Región de Arica y Parinacota,color,L,2027.745
2017-08-31,Región de Coquimbo,blanco,L,1866.5
2017-08-31,Región de Coquimbo,color,L,1968.46
2017-08-31,Región de La Araucanía,blanco,L,1851.79
2017-08-31,Región de La Araucanía,color,L,1988.73
2017-08-31,Región de Los Lagos,blanco,L,1924.78
2017-08-31,Región de Los Lagos,color,L,2113.21
2017-08-31,Región de Valparaíso,blanco,L,1854.0
2017-08-31,Región de Valparaíso,color,L,1930.25
2017-08-31,Región del Biobío,blanco,L,1881.0
2017-08-31,Región del Biobío,color,L,2010.0
2017-08-31,Región del Maule,blanco,L,1844.08
2017-08-31,Región del Maule,color,L,1990.73
2017-09-30,Región Metropolitana de Santiago,blanco,L,1820.08
2017-09-30,Región Metropolitana de Santiago,color,L,1926.3
2017-09-30,Región de Arica y Parinacota,blanco,L,1873.0
2017-09-30,Región de Arica y Parinacota,color,L,2059.665
2017-09-30,Región de Coquimbo,blanco,L,1889.0
2017-09-30,Región de Coquimbo,color,L,1984.915
2017-09-30,Región de La Araucanía,blanco,L,1844.93
2017-09-30,Región de La Araucanía,color,L,1988.95
2017-09-30,Región de Los Lagos,blanco,L,1920.23
2017-09-30,Región de Los Lagos,color,L,2110.25
2017-09-30,Región de Valparaíso,blanco,L,1852.6100000000001
2017-09-30,Región de Valparaíso,color,L,1922.9
2017-09-30,Región del Biobío,blanco,L,1852.375
2017-09-30,Región del Biobío,color,L,2029.105
2017-09-30,Región del Maule,blanco,L,1842.87
2017-09-30,Región del Maule,color,L,1973.26
2017-10-31,Región Metropolitana de Santiago,blanco,L,1825.18
2017-10-31,Región Metropolitana de Santiago,color,L,1905.12
2017-10-31,Región de Arica y Parinacota,blanco,L,1847.335
2017-10-31,Región de Arica y Parinacota,color,L,2030.3025
2017-10-31,Región de Coquimbo,blanco,L,1847.75
2017-10-31,Región de Coquimbo,color,L,1998.395
2017-10-31,Región de La Araucanía,blanco,L,1843.775
2017-10-31,Región de La Araucanía,color,L,1992.115
2017-10-31,Región de Los Lagos,blanco,L,1931.55
2017-10-31,Región de Los Lagos,color,L,2112.42
2017-10-31,Región de Valparaíso,blanco,L,1827.9850000000001
2017-10-31,Región de Valparaíso,color,L,1923.96
2017-10-31,Región del Biobío,blanco,L,1853.4
2017-10-31,Región del Biobío,color,L,2020.58
2017-10-31,Región del Maule,blanco,L,1817.3600000000001
2017-10-31,Región del Maule,color,L,1945.5749999999998
2017-11-30,Región Metropolitana de Santiago,blanco,L,1828.0
2017-11-30,Región Metropolitana de Santiago,color,L,1942.83
2017-11-30,Región de Arica y Parinacota,blanco,L,1902.33
2017-11-30,Región de Arica y Parinacota,color,L,2038.25
2017-11-30,Región de Coquimbo,blanco,L,1884.0
2017-11-30,Región de Coquimbo,color,L,1979.63
2017-11-30,Región de La Araucanía,blanco,L,1833.13
2017-11-30,Región de La Araucanía,color,L,1957.2
2017-11-30,Región de Los Lagos,blanco,L,1950.325
2017-11-30,Región de Los Lagos,color,L,2136.645
2017-11-30,Región de Valparaíso,blanco,L,1822.355
2017-11-30,Región de Valparaíso,color,L,1921.3449999999998
2017-11-30,Región del Biobío,blanco,L,1879.93
2017-11-30,Región del Biobío,color,L,2038.33
2017-11-30,Región del Maule,blanco,L,1795.62
2017-11-30,Región del Maule,color,L,1951.775
2017-12-31,Región Metropolitana de Santiago,blanco,L,1834.005
2017-12-31,Región Metropolitana de Santiago,color,L,1930.255
2017-12-31,Región de Arica y Parinacota,blanco,L,1856.5
2017-12-31,Región de Arica y Parinacota,color,L,2003.5149999999999
2017-12-31,Región de Coquimbo,blanco,L,1839.0
2017-12-31,Región de Coquimbo,color,L,2011.28
2017-12-31,Región de La Araucanía,blanco,L,1830.645
2017-12-31,Región de La Araucanía,color,L,2009.17
2017-12-31,Región de Los Lagos,blanco,L,1921.07
2017-12-31,Región de Los Lagos,color,L,2095.85
2017-12-31,Región de Valparaíso,blanco,L,1870.2
2017-12-31,Región de Valparaíso,color,L,1920.3
2017-12-31,Región del Biobío,blanco,L,1833.57
2017-12-31,Región del Biobío,color,L,2079.5
2017-12-31,Región del Maule,blanco,L,1827.33
2017-12-31,Región del Maule,color,L,1993.66
2018-01-31,Región Metropolitana de Santiago,blanco,L,1846.14
2018-01-31,Región Metropolitana de Santiago,color,L,1946.06
2018-01-31,Región de Arica y Parinacota,blanco,L,1886.0
2018-01-31,Región de Arica y Parinacota,color,L,1989.33
2018-01-31,Región de Coquimbo,blanco,L,1854.0
2018-01-31,Región de Coquimbo,color,L,2010.13
2018-01-31,Región de La Araucanía,blanco,L,1796.38
2018-01-31,Región de La Araucanía,color,L,1954.33
2018-01-31,Región de Los Lagos,blanco,L,1895.0
2018-01-31,Región de Los Lagos,color,L,2095.0
2018-01-31,Región de Valparaíso,blanco,L,1830.47
2018-01-31,Región de Valparaíso,color,L,1925.64
2018-01-31,Región del Biobío,blanco,L,1877.84
2018-01-31,Región del Biobío,color,L,2033.47
2018-01-31,Región del Maule,blanco,L,1816.58
2018-01-31,Región del Maule,color,L,1947.03
2018-02-28,Región Metropolitana de Santiago,blanco,L,1821.125
2018-02-28,Región Metropolitana de Santiago,color,L,1918.46
2018-02-28,Región de Arica y Parinacota,blanco,L,1909.835
2018-02-28,Región de Arica y Parinacota,color,L,1984.3175
2018-02-28,Región de Coquimbo,blanco,L,1886.5
2018-02-28,Región de Coquimbo,color,L,1953.575
2018-02-28,Región de La Araucanía,blanco,L,1789.44
2018-02-28,Región de La Araucanía,color,L,1961.6
2018-02-28,Región de Los Lagos,blanco,L,1881.815
2018-02-28,Región de Los Lagos,color,L,2083.56
2018-02-28,Región de Valparaíso,blanco,L,1854.77
2018-02-28,Región de Valparaíso,color,L,1923.08
2018-02-28,Región del Biobío,blanco,L,1836.02
2018-02-28,Región del Biobío,color,L,2047.9450000000002
2018-02-28,Región del Maule,blanco,L,1812.625
2018-02-28,Región del Maule,color,L,1964.025
2018-03-31,Región Metropolitana de Santiago,blanco,L,1812.4625
2018-03-31,Región Metropolitana de Santiago,color,L,1926.42
2018-03-31,Región de Arica y Parinacota,blanco,L,1819.085
2018-03-31,Región de Arica y Parinacota,color,L,1964.7849999999999
2018-03-31,Región de Coquimbo,blanco,L,1839.0
2018-03-31,Región de Coquimbo,color,L,2008.02
2018-03-31,Región de La Araucanía,blanco,L,1788.9099999999999
2018-03-31,Región de La Araucanía,color,L,1933.3200000000002
2018-03-31,Región de Los Lagos,blanco,L,1854.655
2018-03-31,Región de Los Lagos,color,L,2039.105
2018-03-31,Región de Valparaíso,blanco,L,1823.3049999999998
2018-03-31,Región de Valparaíso,color,L,1936.855
2018-03-31,Región del Biobío,blanco,L,1863.86
2018-03-31,Región del Biobío,color,L,2035.805
2018-03-31,Región del Maule,blanco,L,1808.49
2018-03-31,Región del Maule,color,L,1978.0149999999999
2018-04-30,Región Metropolitana de Santiago,blanco,L,1829.05
2018-04-30,Región Metropolitana de Santiago,color,L,1941.1399999999999
2018-04-30,Región de Arica y Parinacota,blanco,L,1869.335
2018-04-30,Región de Arica y Parinacota,color,L,2001.99
2018-04-30,Región de Coquimbo,blanco,L,1834.0
2018-04-30,Región de Coquimbo,color,L,1950.67
2018-04-30,Región de La Araucanía,blanco,L,1796.885
2018-04-30,Región de La Araucanía,color,L,1966.205
2018-04-30,Región de Los Lagos,blanco,L,1869.385
2018-04-30,Región de Los Lagos,color,L,2066.525
2018-04-30,Región de Valparaíso,blanco,L,1827.53
2018-04-30,Región de Valparaíso,color,L,1925.105
2018-04-30,Región del Biobío,blanco,L,1827.775
2018-04-30,Región del Biobío,color,L,1999.15
2018-04-30,Región del Maule,blanco,L,1826.2849999999999
2018-04-30,Región del Maule,color,L,1971.74
2018-05-31,Región Metropolitana de Santiago,blanco,L,1855.95
2018-05-31,Región Metropolitana de Santiago,color,L,1956.53
2018-05-31,Región de Arica y Parinacota,blanco,L,1869.0
2018-05-31,Región de Arica y Parinacota,color,L,1983.75
2018-05-31,Región de Coquimbo,blanco,L,1854.0
2018-05-31,Región de Coquimbo,color,L,2024.79
2018-05-31,Región de La Araucanía,blanco,L,1855.0
2018-05-31,Región de La Araucanía,color,L,1959.58
2018-05-31,Región de Los Lagos,blanco,L,1868.33
2018-05-31,Región de Los Lagos,color,L,2011.595
2018-05-31,Región de Valparaíso,blanco,L,1864.635
2018-05-31,Región de Valparaíso,color,L,1955.04
2018-05-31,Región del Biobío,blanco,L,1824.5
2018-05-31,Región del Biobío,color,L,1993.95
2018-05-31,Región del Maule,blanco,L,1836.31
2018-05-31,Región del Maule,color,L,1946.13
2018-06-30,Región Metropolitana de Santiago,blanco,L,1860.45
2018-06-30,Región Metropolitana de Santiago,color,L,1960.065
2018-06-30,Región de Arica y Parinacota,blanco,L,1906.5
2018-06-30,Región de Arica y Parinacota,color,L,2006.205
2018-06-30,Región de Coquimbo,blanco,L,1907.75
2018-06-30,Región de Coquimbo,color,L,2027.89
2018-06-30,Región de La Araucanía,blanco,L,1829.63
2018-06-30,Región de La Araucanía,color,L,1962.6
2018-06-30,Región de Los Lagos,blanco,L,1885.58
2018-06-30,Región de Los Lagos,color,L,2028.395
2018-06-30,Región de Valparaíso,blanco,L,1866.88
2018-06-30,Región de Valparaíso,color,L,1989.2
2018-06-30,Región del Biobío,blanco,L,1835.19
2018-06-30,Región del Biobío,color,L,2005.5549999999998
2018-06-30,Región del Maule,blanco,L,1823.6799999999998
2018-06-30,Región del Maule,color,L,1975.3049999999998
2018-07-31,Región Metropolitana de Santiago,blanco,L,1848.6599999999999
2018-07-31,Región Metropolitana de Santiago,color,L,1924.24
2018-07-31,Región de Arica y Parinacota,blanco,L,1901.5
2018-07-31,Región de Arica y Parinacota,color,L,1997.75
2018-07-31,Región de Coquimbo,blanco,L,1901.915
2018-07-31,Región de Coquimbo,color,L,2020.31
2018-07-31,Región de La Araucanía,blanco,L,1826.415
2018-07-31,Región de La Araucanía,color,L,1927.445
2018-07-31,Región de Los Lagos,blanco,L,1909.44
2018-07-31,Región de Los Lagos,color,L,2001.22
2018-07-31,Región de Valparaíso,blanco,L,1851.6799999999998
2018-07-31,Región de Valparaíso,color,L,1976.33
2018-07-31,Región del Biobío,blanco,L,1836.8049999999998
2018-07-31,Región del Biobío,color,L,1992.7
2018-07-31,Región del Maule,blanco,L,1822.5149999999999
2018-07-31,Región del Maule,color,L,1925.8000000000002
2018-08-31,Región Metropolitana de Santiago,blanco,L,1811.39
2018-08-31,Región Metropolitana de Santiago,color,L,1923.21
2018-08-31,Región de Arica y Parinacota,blanco,L,1884.0
2018-08-31,Región de Arica y Parinacota,color,L,1964.75
2018-08-31,Región de Coquimbo,blanco,L,1886.5
2018-08-31,Región de Coquimbo,color,L,2011.815
2018-08-31,Región de La Araucanía,blanco,L,1833.095
2018-08-31,Región de La Araucanía,color,L,1965.145
2018-08-31,Región de Los Lagos,blanco,L,1931.425
2018-08-31,Región de Los Lagos,color,L,2071.49
2018-08-31,Región de Valparaíso,blanco,L,1848.87
2018-08-31,Región de Valparaíso,color,L,1967.77
2018-08-31,Región del Biobío,blanco,L,1872.425
2018-08-31,Región del Biobío,color,L,2006.165
2018-08-31,Región del Maule,blanco,L,1828.55
2018-08-31,Región del Maule,color,L,1959.38
2018-09-30,Región Metropolitana de Santiago,blanco,L,1816.0
2018-09-30,Región Metropolitana de Santiago,color,L,1929.46
2018-09-30,Región de Arica y Parinacota,blanco,L,1822.33
2018-09-30,Región de Arica y Parinacota,color,L,1934.615
2018-09-30,Región de Coquimbo,blanco,L,1854.0
2018-09-30,Región de Coquimbo,color,L,1981.38
2018-09-30,Región de La Araucanía,blanco,L,1869.08
2018-09-30,Región de La Araucanía,color,L,1940.0
2018-09-30,Región de Los Lagos,blanco,L,1927.3
2018-09-30,Región de Los Lagos,color,L,2021.385
2018-09-30,Región de Valparaíso,blanco,L,1866.735
2018-09-30,Región de Valparaíso,color,L,1959.255
2018-09-30,Región de Ñuble,blanco,L,1721.205
2018-09-30,Región de Ñuble,color,L,1981.8266665
2018-09-30,Región del Biobío,blanco,L,1844.7424999999998
2018-09-30,Región del Biobío,color,L,2042.0
2018-09-30,Región del Maule,blanco,L,1823.5349999999999
2018-09-30,Región del Maule,color,L,1948.6100000000001
2018-10-31,Región Metropolitana de Santiago,blanco,L,1836.4
2018-10-31,Región Metropolitana de Santiago,color,L,1931.8725
2018-10-31,Región de Arica y Parinacota,blanco,L,1826.5
2018-10-31,Región de Arica y Parinacota,color,L,1966.0349999999999
2018-10-31,Región de Coquimbo,blanco,L,1865.67
2018-10-31,Región de Coquimbo,color,L,1934.33
2018-10-31,Región de La Araucanía,blanco,L,1781.55
2018-10-31,Región de La Araucanía,color,L,1963.025
2018-10-31,Región de Los Lagos,blanco,L,1901.8000000000002
2018-10-31,Región de Los Lagos,color,L,2004.64
2018-10-31,Región de Valparaíso,blanco,L,1851.3200000000002
2018-10-31,Región de Valparaíso,color,L,2003.5349999999999
2018-10-31,Región de Ñuble,blanco,L,1768.3449999999998
2018-10-31,Región de Ñuble,color,L,1964.5
2018-10-31,Región del Biobío,blanco,L,1870.4
2018-10-31,Región del Biobío,color,L,2003.8
2018-10-31,Región del Maule,blanco,L,1807.655
2018-10-31,Región del Maule,color,L,1984.905
2018-11-30,Región Metropolitana de Santiago,blanco,L,1808.81
2018-11-30,Región Metropolitana de Santiago,color,L,1933.21
2018-11-30,Región de Arica y Parinacota,blanco,L,1887.2
2018-11-30,Región de Arica y Parinacota,color,L,1959.0
2018-11-30,Región de Coquimbo,blanco,L,1829.0
2018-11-30,Región de Coquimbo,color,L,1942.63
2018-11-30,Región de La Araucanía,blanco,L,1821.4450000000002
2018-11-30,Región de La Araucanía,color,L,1946.095
2018-11-30,Región de Los Lagos,blanco,L,1857.135
2018-11-30,Región de Los Lagos,color,L,1989.9299999999998
2018-11-30,Región de Valparaíso,blanco,L,1851.04
2018-11-30,Región de Valparaíso,color,L,1959.96
2018-11-30,Región de Ñuble,blanco,L,1810.0
2018-11-30,Región de Ñuble,color,L,1899.0
2018-11-30,Región del Biobío,blanco,L,1844.33
2018-11-30,Región del Biobío,color,L,2040.67
2018-11-30,Región del Maule,blanco,L,1808.04
2018-11-30,Región del Maule,color,L,1990.71
2018-12-31,Región Metropolitana de Santiago,blanco,L,1787.645
2018-12-31,Región Metropolitana de Santiago,color,L,1904.915
2018-12-31,Región de Arica y Parinacota,blanco,L,1807.0
2018-12-31,Región de Arica y Parinacota,color,L,1923.365
2018-12-31,Región de Coquimbo,blanco,L,1829.0
2018-12-31,Región de Coquimbo,color,L,1984.44
2018-12-31,Región de La Araucanía,blanco,L,1768.575
2018-12-31,Región de La Araucanía,color,L,1892.25
2018-12-31,Región de Los Lagos,blanco,L,1818.365
2018-12-31,Región de Los Lagos,color,L,1940.35
2018-12-31,Región de Valparaíso,blanco,L,1851.27
2018-12-31,Región de Valparaíso,color,L,1959.36
2018-12-31,Región de Ñuble,blanco,L,1750.0
2018-12-31,Región de Ñuble,color,L,1956.48
2018-12-31,Región del Biobío,blanco,L,1842.7
2018-12-31,Región del Biobío,color,L,2030.125
2018-12-31,Región del Maule,blanco,L,1805.69
2018-12-31,Región del Maule,color,L,1948.065
2019-01-31,Región Metropolitana de Santiago,blanco,L,1789.5
2019-01-31,Región Metropolitana de Santiago,color,L,1841.995
2019-01-31,Región de Arica y Parinacota,blanco,L,1804.8
2019-01-31,Región de Arica y Parinacota,color,L,1939.9
2019-01-31,Región de Coquimbo,blanco,L,1829.0
2019-01-31,Región de Coquimbo,color,L,1958.4
2019-01-31,Región de La Araucanía,blanco,L,1719.645
2019-01-31,Región de La Araucanía,color,L,1852.08
2019-01-31,Región de Los Lagos,blanco,L,1779.865
2019-01-31,Región de Los Lagos,color,L,1961.7849999999999
2019-01-31,Región de Valparaíso,blanco,L,1839.2150000000001
2019-01-31,Región de Valparaíso,color,L,1942.6799999999998
2019-01-31,Región de Ñuble,blanco,L,1771.045
2019-01-31,Región de Ñuble,color,L,1921.725
2019-01-31,Región del Biobío,blanco,L,1839.75
2019-01-31,Región del Biobío,color,L,1976.045
2019-01-31,Región del Maule,blanco,L,1784.255
2019-01-31,Región del Maule,color,L,1904.47
2019-02-28,Región Metropolitana de Santiago,blanco,L,1769.9475
2019-02-28,Región Metropolitana de Santiago,color,L,1869.225
2019-02-28,Región de Arica y Parinacota,blanco,L,1824.5
2019-02-28,Región de Arica y Parinacota,color,L,1889.1100000000001
2019-02-28,Región de Coquimbo,blanco,L,1884.0
2019-02-28,Región de Coquimbo,color,L,1926.115
2019-02-28,Región de La Araucanía,blanco,L,1715.655
2019-02-28,Región de La Araucanía,color,L,1795.875
2019-02-28,Región de Los Lagos,blanco,L,1761.625
2019-02-28,Región de Los Lagos,color,L,1891.785
2019-02-28,Región de Valparaíso,blanco,L,1810.07
2019-02-28,Región de Valparaíso,color,L,1929.2350000000001
2019-02-28,Región de Ñuble,blanco,L,1765.375
2019-02-28,Región de Ñuble,color,L,1940.605
2019-02-28,Región del Biobío,blanco,L,1890.0
2019-02-28,Región del Biobío,color,L,2056.665
2019-02-28,Región del Maule,blanco,L,1775.925
2019-02-28,Región del Maule,color,L,1899.0
2019-03-31,Región Metropolitana de Santiago,blanco,L,1834.1950000000002
2019-03-31,Región Metropolitana de Santiago,color,L,1895.165
2019-03-31,Región de Arica y Parinacota,blanco,L,1894.0
2019-03-31,Región de Arica y Parinacota,color,L,1933.62
2019-03-31,Región de Coquimbo,blanco,L,2009.0
2019-03-31,Región de Coquimbo,color,L,1958.64
2019-03-31,Región de La Araucanía,blanco,L,1707.85
2019-03-31,Región de La Araucanía,color,L,1882.835
2019-03-31,Región de Los Lagos,blanco,L,1761.5500000000002
2019-03-31,Región de Los Lagos,color,L,1976.775
2019-03-31,Región de Valparaíso,blanco,L,1845.75
2019-03-31,Región de Valparaíso,color,L,1885.46
2019-03-31,Región de Ñuble,blanco,L,1782.245
2019-03-31,Región de Ñuble,color,L,1960.44
2019-03-31,Región del Biobío,blanco,L,1804.35
2019-03-31,Región del Biobío,color,L,1899.0
2019-03-31,Región del Maule,blanco,L,1766.9250000000002
2019-03-31,Región del Maule,color,L,1870.855
2019-04-30,Región Metropolitana de Santiago,blanco,L,1856.8474999999999
2019-04-30,Región Metropolitana de Santiago,color,L,1888.24
2019-04-30,Región de Arica y Parinacota,blanco,L,1810.835
2019-04-30,Región de Arica y Parinacota,color,L,1913.4499999999998
2019-04-30,Región de Coquimbo,blanco,L,1829.25
2019-04-30,Región de Coquimbo,color,L,1942.92
2019-04-30,Región de La Araucanía,blanco,L,1711.48
2019-04-30,Región de La Araucanía,color,L,1897.25
2019-04-30,Región de Los Lagos,blanco,L,1784.78
2019-04-30,Región de Los Lagos,color,L,1943.71
2019-04-30,Región de Valparaíso,blanco,L,1820.48
2019-04-30,Región de Valparaíso,color,L,1847.3400000000001
2019-04-30,Región de Ñuble,blanco,L,1766.095
2019-04-30,Región de Ñuble,color,L,1910.5
2019-04-30,Región del Biobío,blanco,L,1756.67
2019-04-30,Región del Biobío,color,L,1863.71
2019-04-30,Región del Maule,blanco,L,1736.22
2019-04-30,Región del Maule,color,L,1901.275
2019-05-31,Región Metropolitana de Santiago,blanco,L,1843.27
2019-05-31,Región Metropolitana de Santiago,color,L,1894.31
2019-05-31,Región de Arica y Parinacota,blanco,L,1862.67
2019-05-31,Región de Arica y Parinacota,color,L,1888.58
2019-05-31,Región de Coquimbo,blanco,L,1949.0
2019-05-31,Región de Coquimbo,color,L,1904.08
2019-05-31,Región de La Araucanía,blanco,L,1787.23
2019-05-31,Región de La Araucanía,color,L,1881.75
2019-05-31,Región de Los Lagos,blanco,L,1809.55
2019-05-31,Región de Los Lagos,color,L,1933.43
2019-05-31,Región de Valparaíso,blanco,L,1855.145
2019-05-31,Región de Valparaíso,color,L,1905.815
2019-05-31,Región de Ñuble,blanco,L,1722.355
2019-05-31,Región de Ñuble,color,L,1844.49
2019-05-31,Región del Biobío,blanco,L,1801.915
2019-05-31,Región del Biobío,color,L,1909.165
2019-05-31,Región del Maule,blanco,L,1755.74
2019-05-31,Región del Maule,color,L,1901.0
2019-06-30,Región Metropolitana de Santiago,blanco,L,1809.84
2019-06-30,Región Metropolitana de Santiago,color,L,1896.8600000000001
2019-06-30,Región de Arica y Parinacota,blanco,L,1707.5
2019-06-30,Región de Arica y Parinacota,color,L,1902.4
2019-06-30,Región de Coquimbo,blanco,L,1821.5
2019-06-30,Región de Coquimbo,color,L,1917.665
2019-06-30,Región de La Araucanía,blanco,L,1773.655
2019-06-30,Región de La Araucanía,color,L,1869.3
2019-06-30,Región de Los Lagos,blanco,L,1801.665
2019-06-30,Región de Los Lagos,color,L,1950.3
2019-06-30,Región de Valparaíso,blanco,L,1847.21
2019-06-30,Región de Valparaíso,color,L,1867.8049999999998
2019-06-30,Región de Ñuble,blanco,L,1692.76
2019-06-30,Región de Ñuble,color,L,1853.185
2019-06-30,Región del Biobío,blanco,L,1780.5700000000002
2019-06-30,Región del Biobío,color,L,1936.82
2019-06-30,Región del Maule,blanco,L,1747.83
2019-06-30,Región del Maule,color,L,1866.25
2019-07-31,Región Metropolitana de Santiago,blanco,L,1817.0
2019-07-31,Región Metropolitana de Santiago,color,L,1940.47
2019-07-31,Región de Arica y Parinacota,blanco,L,1834.0
2019-07-31,Región de Arica y Parinacota,color,L,1921.21
2019-07-31,Región de Coquimbo,blanco,L,1770.665
2019-07-31,Región de Coquimbo,color,L,1903.03
2019-07-31,Región de La Araucanía,blanco,L,1775.9050000000002
2019-07-31,Región de La Araucanía,color,L,1899.6799999999998
2019-07-31,Región de Los Lagos,blanco,L,1841.95
2019-07-31,Región de Los Lagos,color,L,1956.38
2019-07-31,Región de Valparaíso,blanco,L,1848.1100000000001
2019-07-31,Región de Valparaíso,color,L,1871.0
