zone,egg_color,egg_size,retail_price_clp_per_dozen,month,ratio_used,wholesale_backfilled,months_n,publish_ok
Región de Ñuble,color,L,22218.6,2020-02,0.85,18885.809999999998,85,True
Región de Ñuble,color,L,22477.2,2020-03,0.85,19105.62,85,True
Región de Ñuble,color,L,21480.0,2020-04,0.85,18258.0,85,True
Región de Ñuble,color,L,22716.300000000003,2020-05,0.85,19308.855000000003,85,True
Región de Ñuble,color,L,23733.6,2020-06,0.85,20173.559999999998,85,True
Región de Ñuble,color,L,23431.800000000003,2020-07,0.85,19917.030000000002,85,True
Región de Ñuble,color,L,24849.0,2020-08,0.85,21121.649999999998,85,True
Región de Ñuble,color,L,24680.04,2020-09,0.85,20978.034,85,True
Región de Ñuble,color,L,22760.04,2020-10,0.85,19346.034,85,True
Región de Ñuble,color,L,23400.0,2020-11,0.85,19890.0,85,True
Región de Ñuble,color,L,22279.98,2020-12,0.85,18937.983,85,True
Región de Ñuble,color,L,23184.0,2021-01,0.85,19706.399999999998,85,True
Región de Ñuble,color,L,22437.0,2021-02,0.85,19071.45,85,True
Región de Ñuble,color,L,24144.0,2021-03,0.85,20522.399999999998,85,True
Región de Ñuble,color,L,24480.0,2021-04,0.85,20808.0,85,True
Región de Ñuble,color,L,22980.0,2021-05,0.85,19533.0,85,True
Región de Ñuble,color,L,24694.2,2021-06,0.85,20990.07,85,True
Región de Ñuble,color,L,26028.0,2021-07,0.85,22123.8,85,True
Región de Ñuble,color,L,25397.58,2021-08,0.85,21587.943,85,True
Región de Ñuble,color,L,25680.0,2021-09,0.85,21828.0,85,True
Región de Ñuble,color,L,25488.42,2021-10,0.85,21665.157,85,True
Región de Ñuble,color,L,25123.5,2021-11,0.85,21354.975,85,True
Región de Ñuble,color,L,25087.2,2021-12,0.85,21324.12,85,True
Región de Ñuble,color,L,24963.692304,2022-01,0.85,21219.1384584,85,True
Región de Ñuble,color,L,24849.999996,2022-02,0.85,21122.4999966,85,True
Región de Ñuble,color,L,25797.857142,2022-03,0.85,21928.1785707,85,True
Región de Ñuble,color,L,27153.699996,2022-04,0.85,23080.6449966,85,True
Región de Ñuble,color,L,29069.647056,2022-05,0.85,24709.1999976,85,True
Región de Ñuble,color,L,29436.0,2022-06,0.85,25020.6,85,True
Región de Ñuble,color,L,29799.999996,2022-07,0.85,25329.9999966,85,True
Región de Ñuble,color,L,29859.0,2022-08,0.85,25380.149999999998,85,True
Región de Ñuble,color,L,30138.545448,2022-09,0.85,25617.7636308,85,True
Región de Ñuble,color,L,31404.0,2022-10,0.85,26693.399999999998,85,True
Región de Ñuble,color,L,32439.529404,2022-11,0.85,27573.5999934,85,True
Región de Ñuble,color,L,32280.0,2022-12,0.85,27438.0,85,True
Región de Ñuble,color,L,32760.0,2023-01,0.85,27846.0,85,True
Región de Ñuble,color,L,32671.999992,2023-02,0.85,27771.1999932,85,True
Región de Ñuble,color,L,33731.333328,2023-03,0.85,28671.6333288,85,True
Región de Ñuble,color,L,34818.0,2023-04,0.85,29595.3,85,True
Región de Ñuble,color,L,34920.0,2023-05,0.85,29682.0,85,True
Región de Ñuble,color,L,40200.0,2023-06,0.85,34170.0,85,True
Región de Ñuble,color,L,39060.0,2023-07,0.85,33201.0,85,True
Región de Ñuble,color,L,41400.0,2023-08,0.85,35190.0,85,True
Región de Ñuble,color,L,43200.0,2023-09,0.85,36720.0,85,True
Región de Ñuble,color,L,42600.0,2023-10,0.85,36210.0,85,True
Región de Ñuble,color,L,43800.0,2023-11,0.85,37230.0,85,True
Región de Ñuble,color,L,42507.0,2023-12,0.85,36130.95,85,True
Región de Ñuble,color,L,43630.363632,2024-01,0.85,37085.8090872,85,True
Región de Ñuble,color,L,43719.15789,2024-02,0.85,37161.2842065,85,True
Región de Ñuble,color,L,44425.636362000005,2024-03,0.85,37761.7909077,85,True
Región de Ñuble,color,L,44679.999996,2024-04,0.85,37977.999996599996,85,True
Región de Ñuble,color,L,44280.0,2024-05,0.85,37638.0,85,True
Región de Ñuble,color,L,44280.0,2024-06,0.85,37638.0,85,True
Región de Ñuble,color,L,45177.391302,2024-07,0.85,38400.7826067,85,True
Región de Ñuble,color,L,44969.499996,2024-08,0.85,38224.0749966,85,True
Región de Ñuble,color,L,45698.538456,2024-09,0.85,38843.7576876,85,True
Región de Ñuble,color,L,44773.740252,2024-10,0.85,38057.679214200005,85,True
Región de Ñuble,color,L,44280.0,2024-11,0.85,37638.0,85,True
Región de Ñuble,color,L,44280.0,2024-12,0.85,37638.0,85,True
Región de Ñuble,color,L,42794.863632,2025-01,0.85,36375.6340872,85,True
Región de Ñuble,color,L,42973.826082,2025-02,0.85,36527.7521697,85,True
Región de Ñuble,color,L,43365.499998,2025-03,0.85,36860.6749983,85,True
Región de Ñuble,color,L,43440.0,2025-04,0.85,36924.0,85,True
Región de Ñuble,color,L,46336.909086,2025-05,0.85,39386.3727231,85,True
Región de Ñuble,color,L,47760.0,2025-06,0.85,40596.0,85,True
Región de Ñuble,color,L,50095.999998,2025-07,0.85,42581.5999983,85,True
Región de Ñuble,color,L,50242.777776,2025-08,0.85,42706.3611096,85,True
Región de Ñuble,color,L,50287.2,2025-09,0.85,42744.119999999995,85,True
Región del Biobío,blanco,L,17982.6,2014-01,0.85,15285.21,141,True
Región del Biobío,blanco,L,18271.32,2014-02,0.85,15530.622,141,True
Región del Biobío,blanco,L,18598.86,2014-03,0.85,15809.031,141,True
Región del Biobío,blanco,L,18438.0,2014-04,0.85,15672.3,141,True
Región del Biobío,blanco,L,18651.6,2014-05,0.85,15853.859999999999,141,True
Región del Biobío,blanco,L,18977.28,2014-06,0.85,16130.687999999998,141,True
Región del Biobío,blanco,L,19534.32,2014-07,0.85,16604.172,141,True
Región del Biobío,blanco,L,20178.36,2014-08,0.85,17151.606,141,True
Región del Biobío,blanco,L,20079.72,2014-09,0.85,17067.762,141,True
Región del Biobío,blanco,L,20101.98,2014-10,0.85,17086.683,141,True
Región del Biobío,blanco,L,20151.96,2014-11,0.85,17129.165999999997,141,True
Región del Biobío,blanco,L,20301.48,2014-12,0.85,17256.257999999998,141,True
Región del Biobío,blanco,L,20144.1,2015-01,0.85,17122.484999999997,141,True
Región del Biobío,blanco,L,20275.2,2015-02,0.85,17233.920000000002,141,True
Región del Biobío,blanco,L,20354.76,2015-03,0.85,17301.546,141,True
Región del Biobío,blanco,L,20672.34,2015-04,0.85,17571.489,141,True
Región del Biobío,blanco,L,21068.28,2015-05,0.85,17908.037999999997,141,True
Región del Biobío,blanco,L,21690.0,2015-06,0.85,18436.5,141,True
Región del Biobío,blanco,L,22320.0,2015-07,0.85,18972.0,141,True
Región del Biobío,blanco,L,22493.52,2015-08,0.85,19119.492,141,True
Región del Biobío,blanco,L,22614.84,2015-09,0.85,19222.614,141,True
Región del Biobío,blanco,L,21694.2,2015-10,0.85,18440.07,141,True
Región del Biobío,blanco,L,21880.02,2015-11,0.85,18598.017,141,True
Región del Biobío,blanco,L,21963.36,2015-12,0.85,18668.856,141,True
Región del Biobío,blanco,L,21353.04,2016-01,0.85,18150.084,141,True
Región del Biobío,blanco,L,21405.84,2016-02,0.85,18194.964,141,True
Región del Biobío,blanco,L,21758.28,2016-03,0.85,18494.537999999997,141,True
Región del Biobío,blanco,L,21832.800000000003,2016-04,0.85,18557.88,141,True
Región del Biobío,blanco,L,21569.58,2016-05,0.85,18334.143,141,True
Región del Biobío,blanco,L,21486.84,2016-06,0.85,18263.814,141,True
Región del Biobío,blanco,L,21199.800000000003,2016-07,0.85,18019.83,141,True
Región del Biobío,blanco,L,21257.82,2016-08,0.85,18069.147,141,True
Región del Biobío,blanco,L,21094.08,2016-09,0.85,17929.968,141,True
Región del Biobío,blanco,L,21404.22,2016-10,0.85,18193.587,141,True
Región del Biobío,blanco,L,21586.26,2016-11,0.85,18348.321,141,True
Región del Biobío,blanco,L,21398.4,2016-12,0.85,18188.64,141,True
Región del Biobío,blanco,L,21139.2,2017-01,0.85,17968.32,141,True
Región del Biobío,blanco,L,20829.72,2017-02,0.85,17705.262,141,True
Región del Biobío,blanco,L,20997.72,2017-03,0.85,17848.062,141,True
Región del Biobío,blanco,L,21480.0,2017-04,0.85,18258.0,141,True
Región del Biobío,blanco,L,21480.0,2017-05,0.85,18258.0,141,True
Región del Biobío,blanco,L,21654.96,2017-06,0.85,18406.716,141,True
Región del Biobío,blanco,L,22119.48,2017-07,0.85,18801.558,141,True
Región del Biobío,blanco,L,22572.0,2017-08,0.85,19186.2,141,True
Región del Biobío,blanco,L,22228.5,2017-09,0.85,18894.225,141,True
Región del Biobío,blanco,L,22240.800000000003,2017-10,0.85,18904.68,141,True
Región del Biobío,blanco,L,22559.16,2017-11,0.85,19175.286,141,True
Región del Biobío,blanco,L,22002.84,2017-12,0.85,18702.414,141,True
Región del Biobío,blanco,L,22534.08,2018-01,0.85,19153.968,141,True
Región del Biobío,blanco,L,22032.24,2018-02,0.85,18727.404000000002,141,True
Región del Biobío,blanco,L,22366.32,2018-03,0.85,19011.372,141,True
Región del Biobío,blanco,L,21933.300000000003,2018-04,0.85,18643.305,141,True
Región del Biobío,blanco,L,21894.0,2018-05,0.85,18609.899999999998,141,True
Región del Biobío,blanco,L,22022.28,2018-06,0.85,18718.938,141,True
Región del Biobío,blanco,L,22041.66,2018-07,0.85,18735.411,141,True
Región del Biobío,blanco,L,22469.1,2018-08,0.85,19098.734999999997,141,True
Región del Biobío,blanco,L,22136.91,2018-09,0.85,18816.373499999998,141,True
Región del Biobío,blanco,L,22444.800000000003,2018-10,0.85,19078.08,141,True
Región del Biobío,blanco,L,22131.96,2018-11,0.85,18812.165999999997,141,True
Región del Biobío,blanco,L,22112.4,2018-12,0.85,18795.54,141,True
Región del Biobío,blanco,L,22077.0,2019-01,0.85,18765.45,141,True
Región del Biobío,blanco,L,22680.0,2019-02,0.85,19278.0,141,True
Región del Biobío,blanco,L,21652.2,2019-03,0.85,18404.37,141,True
Región del Biobío,blanco,L,21080.04,2019-04,0.85,17918.034,141,True
Región del Biobío,blanco,L,21622.98,2019-05,0.85,18379.533,141,True
Región del Biobío,blanco,L,21366.84,2019-06,0.85,18161.814,141,True
Región del Biobío,blanco,L,21650.4,2019-07,0.85,18402.84,141,True
Región del Biobío,blanco,L,21547.56,2019-08,0.85,18315.426,141,True
Región del Biobío,blanco,L,20888.52,2019-09,0.85,17755.242,141,True
Región del Biobío,blanco,L,20880.0,2019-10,0.85,17748.0,141,True
Región del Biobío,blanco,L,21234.48,2019-11,0.85,18049.308,141,True
Región del Biobío,blanco,L,20823.18,2019-12,0.85,17699.703,141,True
Región del Biobío,blanco,L,21374.52,2020-01,0.85,18168.342,141,True
Región del Biobío,blanco,L,20994.84,2020-02,0.85,17845.614,141,True
Región del Biobío,blanco,L,21493.98,2020-03,0.85,18269.882999999998,141,True
Región del Biobío,blanco,L,20280.0,2020-04,0.85,17238.0,141,True
Región del Biobío,blanco,L,21374.4,2020-05,0.85,18168.24,141,True
Región del Biobío,blanco,L,23832.0,2020-06,0.85,20257.2,141,True
Región del Biobío,blanco,L,23970.0,2020-07,0.85,20374.5,141,True
Región del Biobío,blanco,L,23853.0,2020-08,0.85,20275.05,141,True
Región del Biobío,blanco,L,24382.32,2020-09,0.85,20724.971999999998,141,True
Región del Biobío,blanco,L,24048.0,2020-10,0.85,20440.8,141,True
Región del Biobío,blanco,L,24486.48,2020-11,0.85,20813.507999999998,141,True
Región del Biobío,blanco,L,23430.0,2020-12,0.85,19915.5,141,True
Región del Biobío,blanco,L,23893.5,2021-01,0.85,20309.475,141,True
Región del Biobío,blanco,L,23481.0,2021-02,0.85,19958.85,141,True
Región del Biobío,blanco,L,23233.98,2021-03,0.85,19748.882999999998,141,True
Región del Biobío,blanco,L,23508.0,2021-04,0.85,19981.8,141,True
Región del Biobío,blanco,L,23876.04,2021-05,0.85,20294.634000000002,141,True
Región del Biobío,blanco,L,24774.9,2021-06,0.85,21058.665,141,True
Región del Biobío,blanco,L,24720.0,2021-07,0.85,21012.0,141,True
Región del Biobío,blanco,L,24054.42,2021-08,0.85,20446.256999999998,141,True
Región del Biobío,blanco,L,24710.4,2021-09,0.85,21003.84,141,True
Región del Biobío,blanco,L,21879.96,2021-10,0.85,18597.966,141,True
Región del Biobío,blanco,L,21879.96,2021-11,0.85,18597.966,141,True
Región del Biobío,blanco,L,21480.0,2021-12,0.85,18258.0,141,True
Región del Biobío,blanco,L,22215.0,2022-01,0.85,18882.75,141,True
Región del Biobío,blanco,L,22410.0,2022-02,0.85,19048.5,141,True
Región del Biobío,blanco,L,22680.0,2022-03,0.85,19278.0,141,True
Región del Biobío,blanco,L,24202.8,2022-04,0.85,20572.379999999997,141,True
Región del Biobío,blanco,L,26059.999998,2022-05,0.85,22150.999998299998,141,True
Región del Biobío,blanco,L,27240.0,2022-06,0.85,23154.0,141,True
Región del Biobío,blanco,L,27480.0,2022-07,0.85,23358.0,141,True
Región del Biobío,blanco,L,28119.999996,2022-08,0.85,23901.9999966,141,True
Región del Biobío,blanco,L,28920.0,2022-09,0.85,24582.0,141,True
Región del Biobío,blanco,L,30870.0,2022-10,0.85,26239.5,141,True
Región del Biobío,blanco,L,30519.999996,2022-11,0.85,25941.9999966,141,True
Región del Biobío,blanco,L,29631.399996,2022-12,0.85,25186.6899966,141,True
Región del Biobío,blanco,L,30381.6,2023-01,0.85,25824.359999999997,141,True
Región del Biobío,blanco,L,29731.999998,2023-02,0.85,25272.1999983,141,True
Región del Biobío,blanco,L,32040.0,2023-03,0.85,27234.0,141,True
Región del Biobío,blanco,L,33240.0,2023-04,0.85,28254.0,141,True
Región del Biobío,blanco,L,35406.0,2023-05,0.85,30095.1,141,True
Región del Biobío,blanco,L,41242.666662,2023-06,0.85,35056.2666627,141,True
Región del Biobío,blanco,L,42029.599992,2023-07,0.85,35725.1599932,141,True
Región del Biobío,blanco,L,42531.0,2023-08,0.85,36151.35,141,True
Región del Biobío,blanco,L,43027.636356,2023-09,0.85,36573.4909026,141,True
Región del Biobío,blanco,L,42446.666664,2023-10,0.85,36079.6666644,141,True
Región del Biobío,blanco,L,42519.999996,2023-11,0.85,36141.999996599996,141,True
Región del Biobío,blanco,L,40881.0,2023-12,0.85,34748.85,141,True
Región del Biobío,blanco,L,41217.999996,2024-01,0.85,35035.2999966,141,True
Región del Biobío,blanco,L,40680.0,2024-02,0.85,34578.0,141,True
Región del Biobío,blanco,L,42528.0,2024-03,0.85,36148.799999999996,141,True
Región del Biobío,blanco,L,42100.5,2024-04,0.85,35785.424999999996,141,True
Región del Biobío,blanco,L,41934.0,2024-05,0.85,35643.9,141,True
Región del Biobío,blanco,L,42621.0,2024-06,0.85,36227.85,141,True
Región del Biobío,blanco,L,44199.999996,2024-07,0.85,37569.999996599996,141,True
Región del Biobío,blanco,L,42711.999996,2024-08,0.85,36305.1999966,141,True
Región del Biobío,blanco,L,42360.0,2024-09,0.85,36006.0,141,True
Región del Biobío,blanco,L,41969.45454,2024-10,0.85,35674.036359,141,True
Región del Biobío,blanco,L,40488.642852,2024-11,0.85,34415.3464242,141,True
Región del Biobío,blanco,L,40689.333324,2024-12,0.85,34585.9333254,141,True
Región del Biobío,blanco,L,41104.999998,2025-01,0.85,34939.2499983,141,True
Región del Biobío,blanco,L,42397.399998,2025-02,0.85,36037.7899983,141,True
Región del Biobío,blanco,L,41142.071424,2025-03,0.85,34970.7607104,141,True
Región del Biobío,blanco,L,43446.171426,2025-04,0.85,36929.2457121,141,True
Región del Biobío,blanco,L,45832.8,2025-05,0.85,38957.880000000005,141,True
Región del Biobío,blanco,L,48016.28571,2025-06,0.85,40813.8428535,141,True
Región del Biobío,blanco,L,48939.999996,2025-07,0.85,41598.999996599996,141,True
Región del Biobío,blanco,L,49784.285706,2025-08,0.85,42316.6428501,141,True
Región del Biobío,blanco,L,49560.0,2025-09,0.85,42126.0,141,True
Región del Biobío,color,L,20775.0,2014-05,0.85,17658.75,137,True
Región del Biobío,color,L,20134.44,2014-06,0.85,17114.273999999998,137,True
Región del Biobío,color,L,21022.92,2014-07,0.85,17869.481999999996,137,True
Región del Biobío,color,L,21317.4,2014-08,0.85,18119.79,137,True
Región del Biobío,color,L,21605.28,2014-09,0.85,18364.487999999998,137,True
Región del Biobío,color,L,21402.0,2014-10,0.85,18191.7,137,True
Región del Biobío,color,L,21591.96,2014-11,0.85,18353.165999999997,137,True
Región del Biobío,color,L,21932.52,2014-12,0.85,18642.642,137,True
Región del Biobío,color,L,22140.24,2015-01,0.85,18819.204,137,True
Región del Biobío,color,L,21652.08,2015-02,0.85,18404.268,137,True
Región del Biobío,color,L,21717.24,2015-03,0.85,18459.654000000002,137,True
Región del Biobío,color,L,22062.0,2015-04,0.85,18752.7,137,True
Región del Biobío,color,L,22586.34,2015-05,0.85,19198.389,137,True
Región del Biobío,color,L,22887.48,2015-06,0.85,19454.358,137,True
Región del Biobío,color,L,23691.96,2015-07,0.85,20138.165999999997,137,True
Región del Biobío,color,L,24018.6,2015-08,0.85,20415.809999999998,137,True
Región del Biobío,color,L,23949.42,2015-09,0.85,20357.006999999998,137,True
Región del Biobío,color,L,23469.6,2015-10,0.85,19949.16,137,True
Región del Biobío,color,L,23460.0,2015-11,0.85,19941.0,137,True
Región del Biobío,color,L,23334.0,2015-12,0.85,19833.899999999998,137,True
Región del Biobío,color,L,23434.5,2016-01,0.85,19919.325,137,True
Región del Biobío,color,L,22378.68,2016-02,0.85,19021.878,137,True
Región del Biobío,color,L,23250.06,2016-03,0.85,19762.551,137,True
Región del Biobío,color,L,23292.0,2016-04,0.85,19798.2,137,True
Región del Biobío,color,L,23100.36,2016-05,0.85,19635.306,137,True
Región del Biobío,color,L,23284.02,2016-06,0.85,19791.417,137,True
Región del Biobío,color,L,23287.5,2016-07,0.85,19794.375,137,True
Región del Biobío,color,L,23475.42,2016-08,0.85,19954.106999999996,137,True
Región del Biobío,color,L,23264.76,2016-09,0.85,19775.046,137,True
Región del Biobío,color,L,23700.9,2016-10,0.85,20145.765,137,True
Región del Biobío,color,L,23278.56,2016-11,0.85,19786.776,137,True
Región del Biobío,color,L,23419.2,2016-12,0.85,19906.32,137,True
Región del Biobío,color,L,22996.68,2017-01,0.85,19547.178,137,True
Región del Biobío,color,L,23160.84,2017-02,0.85,19686.714,137,True
Región del Biobío,color,L,23203.44,2017-03,0.85,19722.924,137,True
Región del Biobío,color,L,23390.04,2017-04,0.85,19881.534,137,True
Región del Biobío,color,L,23790.36,2017-05,0.85,20221.806,137,True
Región del Biobío,color,L,23753.64,2017-06,0.85,20190.593999999997,137,True
Región del Biobío,color,L,23698.92,2017-07,0.85,20144.082,137,True
Región del Biobío,color,L,24120.0,2017-08,0.85,20502.0,137,True
Región del Biobío,color,L,24349.26,2017-09,0.85,20696.871,137,True
Región del Biobío,color,L,24246.96,2017-10,0.85,20609.915999999997,137,True
Región del Biobío,color,L,24459.96,2017-11,0.85,20790.966,137,True
Región del Biobío,color,L,24954.0,2017-12,0.85,21210.899999999998,137,True
Región del Biobío,color,L,24401.64,2018-01,0.85,20741.394,137,True
Región del Biobío,color,L,24575.34,2018-02,0.85,20889.039,137,True
Región del Biobío,color,L,24429.660000000003,2018-03,0.85,20765.211000000003,137,True
Región del Biobío,color,L,23989.8,2018-04,0.85,20391.329999999998,137,True
Región del Biobío,color,L,23927.4,2018-05,0.85,20338.29,137,True
Región del Biobío,color,L,24066.66,2018-06,0.85,20456.661,137,True
Región del Biobío,color,L,23912.4,2018-07,0.85,20325.54,137,True
Región del Biobío,color,L,24073.98,2018-08,0.85,20462.882999999998,137,True
Región del Biobío,color,L,24504.0,2018-09,0.85,20828.399999999998,137,True
Región del Biobío,color,L,24045.6,2018-10,0.85,20438.76,137,True
Región del Biobío,color,L,24488.04,2018-11,0.85,20814.834,137,True
Región del Biobío,color,L,24361.5,2018-12,0.85,20707.274999999998,137,True
Región del Biobío,color,L,23712.54,2019-01,0.85,20155.659,137,True
Región del Biobío,color,L,24679.98,2019-02,0.85,20977.983,137,True
Región del Biobío,color,L,22788.0,2019-03,0.85,19369.8,137,True
Región del Biobío,color,L,22364.52,2019-04,0.85,19009.842,137,True
Región del Biobío,color,L,22909.98,2019-05,0.85,19473.483,137,True
Región del Biobío,color,L,23241.84,2019-06,0.85,19755.564,137,True
Región del Biobío,color,L,22609.5,2019-07,0.85,19218.075,137,True
Región del Biobío,color,L,22932.78,2019-08,0.85,19492.862999999998,137,True
Región del Biobío,color,L,23090.4,2019-09,0.85,19626.84,137,True
Región del Biobío,color,L,22081.08,2019-10,0.85,18768.918,137,True
Región del Biobío,color,L,22671.72,2019-11,0.85,19270.962,137,True
Región del Biobío,color,L,22018.2,2019-12,0.85,18715.47,137,True
Región del Biobío,color,L,22406.1,2020-01,0.85,19045.184999999998,137,True
Región del Biobío,color,L,22240.56,2020-02,0.85,18904.476000000002,137,True
Región del Biobío,color,L,22134.0,2020-03,0.85,18813.899999999998,137,True
Región del Biobío,color,L,21397.98,2020-04,0.85,18188.283,137,True
Región del Biobío,color,L,23486.4,2020-05,0.85,19963.440000000002,137,True
Región del Biobío,color,L,24801.0,2020-06,0.85,21080.85,137,True
Región del Biobío,color,L,23880.0,2020-07,0.85,20298.0,137,True
Región del Biobío,color,L,24600.0,2020-08,0.85,20910.0,137,True
Región del Biobío,color,L,25080.0,2020-09,0.85,21318.0,137,True
Región del Biobío,color,L,24978.0,2020-10,0.85,21231.3,137,True
Región del Biobío,color,L,24600.0,2020-11,0.85,20910.0,137,True
Región del Biobío,color,L,25080.0,2020-12,0.85,21318.0,137,True
Región del Biobío,color,L,24478.02,2021-01,0.85,20806.317,137,True
Región del Biobío,color,L,23934.0,2021-02,0.85,20343.899999999998,137,True
Región del Biobío,color,L,23898.0,2021-03,0.85,20313.3,137,True
Región del Biobío,color,L,24315.96,2021-04,0.85,20668.566,137,True
Región del Biobío,color,L,25398.0,2021-05,0.85,21588.3,137,True
Región del Biobío,color,L,25707.96,2021-06,0.85,21851.766,137,True
Región del Biobío,color,L,25854.0,2021-07,0.85,21975.899999999998,137,True
Región del Biobío,color,L,25221.0,2021-08,0.85,21437.85,137,True
Región del Biobío,color,L,25494.0,2021-09,0.85,21669.899999999998,137,True
Región del Biobío,color,L,23208.0,2021-10,0.85,19726.8,137,True
Región del Biobío,color,L,23880.0,2021-11,0.85,20298.0,137,True
Región del Biobío,color,L,22680.0,2021-12,0.85,19278.0,137,True
Región del Biobío,color,L,23400.0,2022-01,0.85,19890.0,137,True
Región del Biobío,color,L,22680.0,2022-02,0.85,19278.0,137,True
Región del Biobío,color,L,27480.0,2022-03,0.85,23358.0,137,True
Región del Biobío,color,L,26866.35,2022-04,0.85,22836.3975,137,True
Región del Biobío,color,L,27240.0,2022-05,0.85,23154.0,137,True
Región del Biobío,color,L,28159.999992,2022-06,0.85,23935.9999932,137,True
Región del Biobío,color,L,28399.999992,2022-07,0.85,24139.9999932,137,True
Región del Biobío,color,L,29214.0,2022-08,0.85,24831.899999999998,137,True
Región del Biobío,color,L,31119.999996,2022-09,0.85,26451.9999966,137,True
Región del Biobío,color,L,32242.153842,2022-10,0.85,27405.8307657,137,True
Región del Biobío,color,L,32508.75,2022-11,0.85,27632.4375,137,True
Región del Biobío,color,L,31368.499998,2022-12,0.85,26663.2249983,137,True
Región del Biobío,color,L,31080.0,2023-01,0.85,26418.0,137,True
Región del Biobío,color,L,31915.14285,2023-02,0.85,27127.8714225,137,True
Región del Biobío,color,L,32770.285703999994,2023-03,0.85,27854.742848399994,137,True
Región del Biobío,color,L,35365.5,2023-04,0.85,30060.675,137,True
Región del Biobío,color,L,37159.999992,2023-05,0.85,31585.999993199996,137,True
Región del Biobío,color,L,42313.5,2023-06,0.85,35966.475,137,True
Región del Biobío,color,L,43245.399996,2023-07,0.85,36758.5899966,137,True
Región del Biobío,color,L,43776.999996,2023-08,0.85,37210.4499966,137,True
Región del Biobío,color,L,44331.818178,2023-09,0.85,37682.0454513,137,True
Región del Biobío,color,L,43680.0,2023-10,0.85,37128.0,137,True
Región del Biobío,color,L,44403.999996,2023-11,0.85,37743.3999966,137,True
Región del Biobío,color,L,44335.8,2023-12,0.85,37685.43,137,True
Región del Biobío,color,L,45313.333332,2024-01,0.85,38516.3333322,137,True
Región del Biobío,color,L,44812.5,2024-02,0.85,38090.625,137,True
Región del Biobío,color,L,44992.61538,2024-03,0.85,38243.723073,137,True
Región del Biobío,color,L,45360.0,2024-04,0.85,38556.0,137,True
Región del Biobío,color,L,45240.0,2024-05,0.85,38454.0,137,True
Región del Biobío,color,L,44634.0,2024-06,0.85,37938.9,137,True
Región del Biobío,color,L,45655.999992,2024-07,0.85,38807.5999932,137,True
Región del Biobío,color,L,45594.0,2024-08,0.85,38754.9,137,True
Región del Biobío,color,L,46254.0,2024-09,0.85,39315.9,137,True
Región del Biobío,color,L,45537.9,2024-10,0.85,38707.215000000004,137,True
Región del Biobío,color,L,44997.600000000006,2024-11,0.85,38247.96000000001,137,True
Región del Biobío,color,L,45405.333324,2024-12,0.85,38594.5333254,137,True
Región del Biobío,color,L,45480.0,2025-01,0.85,38658.0,137,True
Región del Biobío,color,L,44580.545448,2025-02,0.85,37893.4636308,137,True
Región del Biobío,color,L,44675.25,2025-03,0.85,37973.9625,137,True
Región del Biobío,color,L,44949.6,2025-04,0.85,38207.159999999996,137,True
Región del Biobío,color,L,47079.999996,2025-05,0.85,40017.999996599996,137,True
Región del Biobío,color,L,49756.999998,2025-06,0.85,42293.4499983,137,True
Región del Biobío,color,L,51030.0,2025-07,0.85,43375.5,137,True
Región del Biobío,color,L,50966.363628,2025-08,0.85,43321.4090838,137,True
Región del Biobío,color,L,50965.333332,2025-09,0.85,43320.5333322,137,True
Región del Maule,blanco,L,18360.6,2014-01,0.85,15606.509999999998,141,True
Región del Maule,blanco,L,18555.18,2014-02,0.85,15771.903,141,True
Región del Maule,blanco,L,18730.5,2014-03,0.85,15920.925,141,True
Región del Maule,blanco,L,18793.74,2014-04,0.85,15974.679,141,True
Región del Maule,blanco,L,18738.24,2014-05,0.85,15927.504,141,True
Región del Maule,blanco,L,18723.24,2014-06,0.85,15914.754,141,True
Región del Maule,blanco,L,19709.28,2014-07,0.85,16752.888,141,True
Región del Maule,blanco,L,20101.02,2014-08,0.85,17085.867,141,True
Región del Maule,blanco,L,19752.0,2014-09,0.85,16789.2,141,True
Región del Maule,blanco,L,19994.76,2014-10,0.85,16995.546,141,True
Región del Maule,blanco,L,20000.04,2014-11,0.85,17000.034,141,True
Región del Maule,blanco,L,20173.68,2014-12,0.85,17147.628,141,True
Región del Maule,blanco,L,19962.72,2015-01,0.85,16968.312,141,True
Región del Maule,blanco,L,20136.24,2015-02,0.85,17115.804,141,True
Región del Maule,blanco,L,20173.546152,2015-03,0.85,17147.5142292,141,True
Región del Maule,blanco,L,20320.800000000003,2015-04,0.85,17272.68,141,True
Región del Maule,blanco,L,20616.48,2015-05,0.85,17524.007999999998,141,True
Región del Maule,blanco,L,21570.84,2015-06,0.85,18335.214,141,True
Región del Maule,blanco,L,22340.28,2015-07,0.85,18989.237999999998,141,True
Región del Maule,blanco,L,21991.02,2015-08,0.85,18692.367,141,True
Región del Maule,blanco,L,21876.72,2015-09,0.85,18595.212,141,True
Región del Maule,blanco,L,21433.02,2015-10,0.85,18218.067,141,True
Región del Maule,blanco,L,21358.26,2015-11,0.85,18154.520999999997,141,True
Región del Maule,blanco,L,21459.84,2015-12,0.85,18240.864,141,True
Región del Maule,blanco,L,20972.64,2016-01,0.85,17826.744,141,True
Región del Maule,blanco,L,21408.120000000003,2016-02,0.85,18196.902000000002,141,True
Región del Maule,blanco,L,21577.56,2016-03,0.85,18340.926,141,True
Región del Maule,blanco,L,21855.54,2016-04,0.85,18577.209,141,True
